iter	Accuracy	Logloss
882	0.9025568934	0.2428684988
883	0.9025568934	0.2427344771
884	0.9025568934	0.2426883489
885	0.9025568934	0.2426732323
886	0.9025568934	0.2426727944
887	0.9025568934	0.2425392917
888	0.9025568934	0.2423613476
889	0.9025568934	0.2422887005
890	0.9025568934	0.2421763967
891	0.9025568934	0.2421264245
892	0.9025568934	0.24208161
893	0.9025568934	0.2419837091
894	0.9025568934	0.2418219035
895	0.9025568934	0.2416557509
896	0.9025568934	0.2414863059
897	0.9025568934	0.241485722
898	0.9025568934	0.2414638743
899	0.9039660575	0.2413576691
900	0.9039660575	0.2412216524
901	0.9039660575	0.2412079631
902	0.9039660575	0.2411350403
903	0.9039660575	0.2411346186
904	0.9039660575	0.2410588249
905	0.9039660575	0.2410547051
906	0.9039660575	0.2408712302
907	0.9039660575	0.2408706625
908	0.9048193753	0.2406988656
909	0.9048193753	0.240635934
910	0.9048193753	0.2405759867
911	0.9048193753	0.2403382576
912	0.9065260108	0.2400969601
913	0.9065260108	0.2400420085
914	0.9042635289	0.2399644144
915	0.9042635289	0.2399450159
916	0.9042635289	0.239845266
917	0.9042635289	0.2397515822
918	0.9042635289	0.2397035725
919	0.9042635289	0.2395999299
920	0.9042635289	0.2395327326
921	0.9042635289	0.2394517486
922	0.9042635289	0.2394075992
923	0.9042635289	0.2393894495
924	0.9042635289	0.2392770971
925	0.9051168466	0.2391833809
926	0.9051168466	0.2391268721
927	0.9051168466	0.2390858368
928	0.9051168466	0.2390854962
929	0.9051168466	0.2389227011
930	0.9051168466	0.2389223767
931	0.9051168466	0.2386878266
932	0.9051168466	0.2385546646
933	0.9051168466	0.2385274158
934	0.9051168466	0.2384858128
935	0.9065260108	0.2383520831
936	0.9073793285	0.238229415
937	0.9073793285	0.2381914452
938	0.9073793285	0.2381352771
939	0.9073793285	0.2379414865
940	0.9073793285	0.237704098
941	0.9068234821	0.2376441345
942	0.9068234821	0.2376034236
943	0.9082326463	0.2375268189
944	0.9096418104	0.2372606732
945	0.9096418104	0.237103409
946	0.9082326463	0.2370661691
947	0.9082326463	0.2369503294
948	0.909085964	0.2369204044
949	0.909085964	0.2368785582
950	0.909085964	0.2367925462
951	0.909085964	0.2367712175
952	0.909085964	0.2367256732
953	0.9096418104	0.2365549792
954	0.9104951282	0.2365213886
955	0.909085964	0.2363465587
956	0.9104951282	0.2362215064
957	0.9096418104	0.2361336292
958	0.9082326463	0.2361133224
959	0.909085964	0.2359833069
960	0.9104951282	0.2357723561
961	0.9104951282	0.2357095867
962	0.9104951282	0.2355533605
963	0.9104951282	0.2354864064
964	0.9104951282	0.2353238871
965	0.9104951282	0.2352907182
966	0.9119042923	0.2351677907
967	0.9119042923	0.2350599148
968	0.9119042923	0.2350197229
969	0.9119042923	0.2349591107
970	0.9119042923	0.2349276935
971	0.9119042923	0.234786373
972	0.9119042923	0.2346755452
973	0.9119042923	0.2345171781
974	0.9127576101	0.2344435253
975	0.9127576101	0.2344333071
976	0.9127576101	0.2343365253
977	0.9127576101	0.2342213507
978	0.9127576101	0.2341644203
979	0.9127576101	0.2340455314
980	0.9127576101	0.2340307067
981	0.9127576101	0.2339040487
982	0.9127576101	0.233751699
983	0.9141667742	0.2337219849
984	0.9141667742	0.2336724505
985	0.9141667742	0.2334003036
986	0.9141667742	0.233357176
987	0.9155759383	0.2332603456
988	0.9155759383	0.2332364705
989	0.9155759383	0.2331136889
990	0.9169851025	0.2329762125
991	0.9178384202	0.2328319563
992	0.9178384202	0.2327041791
993	0.9164292561	0.2326372575
994	0.9164292561	0.2325263324
995	0.9164292561	0.2324686234
996	0.9164292561	0.2324560208
997	0.9164292561	0.2324073299
998	0.9164292561	0.2322735515
999	0.9164292561	0.2321467637
